Group,Table,Name,Description,Units,Module,ModuleUnits,Scenario,File,InputDir,DisplayUnits,DisplayUnitsFile,DBTable
2045,Azone,PropMFChargingAvail,Proportion of multi-family dwelling units in Azone that have PEV charging facilities available,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,PropGQChargingAvail,Proportion of group quarters dwelling units in Azone that have PEV charging facilities available,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,OwnedVehAccessTime,Average amount of time in minutes required for access to and egress from a household-owned vehicle for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,HighCarSvcAccessTime,Average amount of time in minutes required for access to and egress from a high service level car service for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,LowCarSvcAccessTime,Average amount of time in minutes required for access to and egress from a low service level car service for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2045.csv
2045,Azone,FuelCost,Retail cost of fuel per gas gallon equivalent in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_fuel_power_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,PowerCost,Retail cost of electric power per kilowatt-hour in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_fuel_power_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,FuelTax,Tax per gas gallon equivalent of fuel in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,VmtTax,Tax per mile of vehicle travel in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2045.csv
2045,Azone,PevSurchgTaxProp,Proportion of equivalent gas tax per mile paid by hydrocarbon fuel consuming vehicles to be charged to plug-in electric vehicles per mile of travel powered by electricity,proportion,CalculateVehicleOperatingCost,proportion,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2045.csv
2045,Azone,NumHh,Number of households (non-group quarters),HH,CreateHouseholds,HH,SayedMM,"","",HH,None,Azone_SayedMM_2045.csv
2045,Azone,NumGq,Number of people in non-institutional group quarters,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,NumWkr,Number of workers residing in the zone,PRSN,PredictWorkers,PRSN,SayedMM,"","",PRSN,None,Azone_SayedMM_2045.csv
2045,Azone,Global,Global group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2045.csv
2045,Azone,Year,Year group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2045.csv
2045,Azone,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2045.csv
2045,Marea,Marea,,"",visioneval,"",SayedMM,"","","",None,Marea_SayedMM_2045.csv
2045,Marea,DRRevMi,Annual revenue-miles of demand-responsive public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,VPRevMi,Annual revenue-miles of van-pool and similar public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,MBRevMi,Annual revenue-miles of standard bus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,RBRevMi,Annual revenue-miles of rapid-bus and commuter bus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,MGRevMi,Annual revenue-miles of monorail and automated guideway public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,SRRevMi,Annual revenue-miles of streetcar and trolleybus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,HRRevMi,Annual revenue-miles of light rail and heavy rail public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,CRRevMi,"Annual revenue-miles of commuter rail, hybrid rail, cable car, and aerial tramway public transit service",MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2045.csv
2045,Marea,FwyLaneMi,Lane-miles of roadways functionally classified as freeways or expressways in the urbanized portion of the metropolitan area,MI,AssignRoadMiles,MI,SayedMM,marea_lane_miles.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI,None,Marea_SayedMM_2045.csv
2045,Marea,ArtLaneMi,Lane-miles of roadways functionally classified as arterials (but not freeways or expressways) in the urbanized portion of the metropolitan area,MI,AssignRoadMiles,MI,SayedMM,marea_lane_miles.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI,None,Marea_SayedMM_2045.csv
2045,Marea,CENSUS_R,CENSUS_R,category,CalculateHouseholdDvmt,category,SayedMM,marea_census_r.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,category,None,Marea_SayedMM_2045.csv
2045,Marea,TransitEthanolPropGasoline,Ethanol proportion of gasoline used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,TransitBiodieselPropDiesel,Biodiesel proportion of diesel used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,TransitRngPropCng,Renewable natural gas proportion of compressed natural gas used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropDiesel,Proportion of non-electric transit van travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropGasoline,Proportion of non-electric transit van travel powered by gasoline,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropCng,Proportion of non-electric transit van travel powered by compressed natural gas,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropDiesel,Proportion of non-electric transit bus travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropGasoline,Proportion of non-electric transit bus travel powered by gasoline,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropCng,Proportion of non-electric transit bus travel powered by compressed natural gas,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RailPropDiesel,Proportion of non-electric transit rail travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RailPropGasoline,Proportion of non-electric transit rail travel powered by gasoline,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropIcev,Proportion of transit van travel using internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropHev,Proportion of transit van travel using hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,VanPropBev,Proportion of transit van travel using battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropIcev,Proportion of transit bus travel using internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropHev,Proportion of transit bus travel using hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,BusPropBev,Proportion of transit bus travel using battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RailPropIcev,Proportion of transit rail travel using internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RailPropHev,Proportion of transit rail travel using hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RailPropEv,Proportion of transit rail travel using electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,RampMeterDeployProp,Proportion of freeway DVMT affected by ramp metering deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,IncidentMgtDeployProp,Proportion of freeway DVMT affected by incident management deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,SignalCoordDeployProp,Proportion of arterial DVMT affected by signal coordination deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,AccessMgtDeployProp,Proportion of arterial DVMT affected by access management deployment,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,OtherFwyOpsDeployProp,Proportion of freeway DVMT affected by deployment of other user-defined freeway operations measures,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,OtherArtOpsDeployProp,Proportion of arterial DVMT affected by deployment of other user-defined arterial operations measures,proportion,InitializeVETravelPerformance,proportion,SayedMM,marea_operations_deployment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,FwyNoneCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of no congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,FwyModCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of moderate congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,FwyHvyCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of heavy congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,FwySevCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of severe congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,FwyExtCongChg,Charge per mile (U.S. dollars) of vehicle travel on freeways during periods of extreme congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,ArtNoneCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of no congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,ArtModCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of moderate congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,ArtHvyCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of heavy congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,ArtSevCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of severe congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,ArtExtCongChg,Charge per mile (U.S. dollars) of vehicle travel on arterials during periods of extreme congestion,USD,InitializeVETravelPerformance,USD,SayedMM,marea_congestion_charges.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Marea_SayedMM_2045.csv
2045,Marea,FwySmooth,"Fractional deployment of speed smoothing traffic management on freeways, where 0 is no deployment and 1 is the full potential fuel savings",proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,ArtSmooth,"Fractional deployment of speed smoothing traffic management on arterials, where 0 is no deployment and 1 is the full potential fuel savings",proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,LdvEcoDrive,Eco-driving penetration for light-duty vehicles; the fraction of vehicles from 0 to 1,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
2045,Marea,HvyTrkEcoDrive,Eco-driving penetration for heavy-duty vehicles; the fraction of vehicles from 0 to 1,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,marea_speed_smooth_ecodrive.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2045.csv
