Geo,Year,Latitude,Longitude
5.1165E+11,2024,38.38133335,-78.83125112
5.1165E+11,2024,38.39865367,-78.84290055
5.1165E+11,2024,38.40768392,-78.75474383
5.1165E+11,2024,38.40696101,-78.77775189
5.1165E+11,2024,38.26597867,-78.8019589
5.1165E+11,2024,38.28663323,-78.83201342
5.1167E+11,2024,37.10141982,-81.92807798
5.1167E+11,2024,36.89783624,-82.0715726
5.11639E+11,2024,37.62687104,-79.53346716
5.1165E+11,2024,38.34584466,-78.6234305
5.1165E+11,2024,38.59103636,-78.89037446
5.1165E+11,2024,38.51485281,-78.89582817
5.1165E+11,2024,38.28250748,-78.72546627
5.1165E+11,2024,38.27688841,-78.81667805
5.1165E+11,2024,38.3966372,-78.96858406
5.1165E+11,2024,38.3756387,-78.96884547
5.1165E+11,2024,38.36139997,-78.73316183
5.1167E+11,2024,37.05050016,-81.87783928
5.1167E+11,2024,37.032712,-81.97929866
5.1167E+11,2024,36.81535082,-82.30380297
5.1167E+11,2024,37.06883975,-81.98169431
5.1167E+11,2024,37.02052309,-81.93473006
5.1167E+11,2024,36.78281808,-82.2480899
5.1167E+11,2024,36.96031955,-82.29761574
5.1167E+11,2024,36.98980803,-82.19218286
5.1167E+11,2024,36.93992016,-82.17182139
5.1167E+11,2024,36.9747596,-82.10294995
5.1167E+11,2024,36.94323238,-82.05663091
5.1167E+11,2024,36.91442199,-82.06890971
5.1167E+11,2024,36.8681568,-82.13680907
5.1167E+11,2024,36.89925496,-82.077293
5.1167E+11,2024,36.8743975,-82.35393018
5.1167E+11,2024,36.83679408,-82.33662526
5.1167E+11,2024,36.9382061,-81.88325415
5.1167E+11,2024,36.9908241,-81.90192993
5.1167E+11,2024,36.89813495,-82.1338104
5.1167E+11,2024,36.87878523,-82.03222203
5.1167E+11,2024,36.88373971,-82.07009043
5.1167E+11,2024,36.99530792,-81.98152144
5.1167E+11,2024,36.91596962,-82.2334671
5.1167E+11,2024,36.85697912,-82.19013609
5.1167E+11,2024,36.86765759,-82.25259791
5.1167E+11,2024,36.89935618,-82.28892877
5.1169E+11,2024,36.65707885,-82.59179713
5.1169E+11,2024,36.64581119,-82.64197245
5.1169E+11,2024,36.71455856,-82.84740151
5.1169E+11,2024,36.65815585,-82.88078999
5.1169E+11,2024,36.63198193,-82.80771791
5.1169E+11,2024,36.75238692,-82.7404391
5.1169E+11,2024,36.85786252,-82.47746143
5.1169E+11,2024,36.69757352,-82.62646664
5.1169E+11,2024,36.80273035,-82.40388235
5.1169E+11,2024,36.66409778,-82.43660572
5.1169E+11,2024,36.62804246,-82.39165678
5.1169E+11,2024,36.62203449,-82.54326555
5.1171E+11,2024,39.01278206,-78.37913835
5.1171E+11,2024,38.98575643,-78.40689554
5.1171E+11,2024,38.98103142,-78.35426616
5.1171E+11,2024,38.99505378,-78.34298887
5.1171E+11,2024,39.03014747,-78.34242266
5.1171E+11,2024,38.87322818,-78.74645094
5.1171E+11,2024,38.80181981,-78.81390131
5.1171E+11,2024,38.78803428,-78.75768874
5.1171E+11,2024,38.94956081,-78.59263433
5.1171E+11,2024,39.03160822,-78.42837042
5.1171E+11,2024,38.93652925,-78.43284661
5.1171E+11,2024,38.93243962,-78.49268404
5.1171E+11,2024,38.91295969,-78.37937057
5.1171E+11,2024,38.80026642,-78.48986138
5.1171E+11,2024,38.8951233,-78.50487041
5.1171E+11,2024,38.88332472,-78.48355275
5.1171E+11,2024,38.86119751,-78.51029898
5.1171E+11,2024,38.88622985,-78.53334156
5.1171E+11,2024,38.86255405,-78.57688168
5.1171E+11,2024,38.89344394,-78.57068097
5.1171E+11,2024,38.8038915,-78.58460235
5.1171E+11,2024,38.83858843,-78.56049973
5.1171E+11,2024,38.83318443,-78.63335349
5.1171E+11,2024,38.74116549,-78.62361249
5.1171E+11,2024,38.77684806,-78.64981551
5.1171E+11,2024,38.7557426,-78.69923399
5.1171E+11,2024,38.63222963,-78.65266835
5.1171E+11,2024,38.68075658,-78.62799444
5.1171E+11,2024,38.69565062,-78.72947505
5.1173E+11,2024,36.92982557,-81.76910505
5.1167E+11,2024,37.02318113,-82.04229728
5.1169E+11,2024,36.63353379,-82.61250451
5.1169E+11,2024,36.6095266,-82.73112819
5.1169E+11,2024,36.8041785,-82.6129333
5.1169E+11,2024,36.76111931,-82.4957121
5.1169E+11,2024,36.70337774,-82.44597868
5.1169E+11,2024,36.61331612,-82.64763871
5.1169E+11,2024,36.61381594,-82.59285226
5.1169E+11,2024,36.60257234,-82.54211308
5.1173E+11,2024,36.9646539,-81.52491898
5.1173E+11,2024,36.91229117,-81.44524137
5.1173E+11,2024,36.87053932,-81.42726745
5.1173E+11,2024,36.88221447,-81.61934936
5.1173E+11,2024,36.91604355,-81.67984995
5.1173E+11,2024,36.88649572,-81.72485444
5.1173E+11,2024,36.8700491,-81.76225864
5.1173E+11,2024,36.83698817,-81.63670393
5.1173E+11,2024,36.82793925,-81.5802817
5.1173E+11,2024,36.82841026,-81.54256481
5.1173E+11,2024,36.85421814,-81.56264796
5.1173E+11,2024,36.82767351,-81.35931875
5.1173E+11,2024,36.76417864,-81.40118194
5.1173E+11,2024,36.82809065,-81.5143737
5.1173E+11,2024,36.78880746,-81.51541647
5.1173E+11,2024,36.79593603,-81.59425311
5.1173E+11,2024,36.79220755,-81.65829997
5.1173E+11,2024,36.7667515,-81.60148222
5.1173E+11,2024,36.72921486,-81.64716004
5.11752E+11,2024,36.61067591,-76.94121591
5.11752E+11,2024,36.69528686,-76.97463848
5.11752E+11,2024,36.75037889,-77.04557107
5.1173E+11,2024,36.84914727,-81.51606648
5.1173E+11,2024,36.88005227,-81.35753389
5.1173E+11,2024,36.82614985,-81.52531664
5.1173E+11,2024,36.70695898,-81.57022472
5.1173E+11,2024,36.83986924,-81.52416514
5.1173E+11,2024,36.86058587,-81.49266329
5.1173E+11,2024,36.83087792,-81.46116319
5.1173E+11,2024,36.82644941,-81.6874828
5.1173E+11,2024,36.80594981,-81.70332581
5.11752E+11,2024,36.80075386,-77.03650245
5.11752E+11,2024,36.70795786,-77.3231292
5.11752E+11,2024,36.69851795,-77.19135274
5.11752E+11,2024,36.73019706,-77.25484158
5.11752E+11,2024,36.84468698,-76.97913226
5.11752E+11,2024,36.91152304,-76.91219422
5.11752E+11,2024,36.70627659,-77.04874487
5.11752E+11,2024,36.57971139,-77.22778074
5.1177E+11,2024,38.2735595,-77.64335358
5.1177E+11,2024,38.24454621,-77.63361367
5.1177E+11,2024,38.2326017,-77.48008684
5.1177E+11,2024,38.24102072,-77.51995597
5.1177E+11,2024,38.23260429,-77.5484967
5.1177E+11,2024,38.14971122,-77.55273655
5.1177E+11,2024,38.16516748,-77.57850906
5.1177E+11,2024,38.18739832,-77.60350666
5.1177E+11,2024,38.1315275,-77.65569783
5.1177E+11,2024,38.1012025,-77.58868115
5.1177E+11,2024,38.05173804,-77.60968141
5.1177E+11,2024,38.189505,-77.72255389
5.11752E+11,2024,36.61882727,-77.07918393
5.1177E+11,2024,38.29283779,-77.60156285
5.1177E+11,2024,38.33222282,-77.682909
5.1177E+11,2024,38.35294639,-77.64353798
5.1177E+11,2024,38.32932529,-77.57819104
5.1177E+11,2024,38.30564487,-77.60053261
5.1177E+11,2024,38.29429008,-77.6744274
5.1177E+11,2024,38.29912511,-77.53436702
5.1177E+11,2024,38.27233873,-77.5562953
5.1177E+11,2024,38.26239451,-77.60492652
5.1177E+11,2024,38.08284595,-77.62763883
5.1177E+11,2024,38.09787788,-77.69964093
5.1177E+11,2024,38.04192526,-77.68774207
5.1177E+11,2024,38.06116692,-77.75364993
5.1177E+11,2024,38.30810823,-77.56573303
5.1177E+11,2024,38.32532849,-77.62453836
5.1177E+11,2024,38.25882708,-77.45984181
5.1177E+11,2024,38.21994349,-77.46583744
5.1177E+11,2024,38.27367222,-77.5028236
5.1177E+11,2024,38.27751089,-77.5294033
5.1177E+11,2024,38.20502542,-77.5890247
5.1177E+11,2024,38.28252807,-77.51883949
5.1177E+11,2024,38.28539438,-77.54840717
5.1177E+11,2024,38.27912766,-77.54024235
5.1177E+11,2024,38.28086753,-77.56215024
5.1177E+11,2024,38.26550725,-77.53632141
5.1177E+11,2024,38.28337829,-77.57791404
5.1177E+11,2024,38.27722167,-77.58775925
5.1177E+11,2024,38.26937659,-77.56952111
5.1177E+11,2024,38.25530395,-77.51251083
5.1177E+11,2024,38.25243171,-77.55946
5.1177E+11,2024,38.14088819,-77.88613079
5.1177E+11,2024,38.27920849,-77.60955897
5.1177E+11,2024,38.25850216,-77.57379802
5.1177E+11,2024,38.22999503,-77.49115238
5.1177E+11,2024,38.18888621,-77.45685571
5.1177E+11,2024,38.24342385,-77.43149507
5.1177E+11,2024,38.23436514,-77.53363067
5.1177E+11,2024,38.22747373,-77.59122065
5.1177E+11,2024,38.27079007,-77.43813889
5.1177E+11,2024,38.245649,-77.40272675
5.1177E+11,2024,38.23864203,-77.51163289
5.1177E+11,2024,38.1172969,-77.81912728
5.1177E+11,2024,38.26683539,-77.49145443
5.1177E+11,2024,38.26577414,-77.48297013
5.1177E+11,2024,38.25444888,-77.48672789
5.1177E+11,2024,38.24075575,-77.52958145
5.1177E+11,2024,38.19424341,-77.54812382
5.1177E+11,2024,38.242932,-77.4580699
5.1177E+11,2024,38.23175582,-77.45743457
5.1177E+11,2024,38.24319212,-77.48872542
5.1177E+11,2024,38.21825084,-77.48551684
5.1177E+11,2024,38.21317392,-77.50311018
5.1177E+11,2024,38.18358871,-77.51501601
5.1177E+11,2024,38.20293637,-77.4863868
5.1177E+11,2024,38.26194541,-77.52342378
5.1177E+11,2024,38.24317228,-77.54915036
5.1177E+11,2024,38.2446923,-77.50353541
5.1177E+11,2024,38.25057263,-77.53868677
5.1177E+11,2024,38.26417138,-77.54827964
5.1177E+11,2024,38.22330095,-77.54292684
5.1177E+11,2024,38.13629319,-77.5262783
5.1177E+11,2024,38.1428454,-77.59746823
5.1177E+11,2024,38.20309699,-77.52193664
5.1177E+11,2024,38.20201615,-77.57426509
5.1177E+11,2024,38.18937942,-77.83836126
5.1177E+11,2024,38.22547047,-77.52241375
5.1177E+11,2024,38.20975293,-77.51205865
5.1177E+11,2024,38.21529772,-77.52649458
5.1177E+11,2024,38.15334193,-77.77160278
5.1177E+11,2024,38.2223378,-77.66178441
5.1177E+11,2024,38.23972957,-77.75654388
5.1177E+11,2024,38.27574653,-77.71632038
5.1177E+11,2024,38.30147265,-77.73357847
5.1177E+11,2024,38.31315158,-77.72173695
5.1179E+11,2024,38.47160053,-77.3812159
5.1179E+11,2024,38.52865443,-77.44964386
5.1179E+11,2024,38.49906201,-77.53747705
5.1179E+11,2024,38.46869574,-77.4430264
5.1179E+11,2024,38.34989684,-77.46900052
5.1179E+11,2024,38.34333524,-77.450399
5.1177E+11,2024,38.17886072,-77.66908606
5.1179E+11,2024,38.46556379,-77.39483758
5.1179E+11,2024,38.45568142,-77.38450461
5.1179E+11,2024,38.45412132,-77.39858406
5.1179E+11,2024,38.43280724,-77.37546735
5.1179E+11,2024,38.3871126,-77.40764735
5.1179E+11,2024,38.37518978,-77.34431433
5.1179E+11,2024,38.48619265,-77.5136713
5.1179E+11,2024,38.4151285,-77.3809549
5.1179E+11,2024,38.46803866,-77.50364007
5.1179E+11,2024,38.43824706,-77.42360564
5.1179E+11,2024,38.36656051,-77.50172645
5.1179E+11,2024,38.36767285,-77.53719699
5.1179E+11,2024,38.44260572,-77.39437762
5.1179E+11,2024,38.50009135,-77.5624014
5.1179E+11,2024,38.36024824,-77.43697007
5.1179E+11,2024,38.43355119,-77.40053976
5.1179E+11,2024,38.47916981,-77.39917588
5.1179E+11,2024,38.43749541,-77.48681036
5.1179E+11,2024,38.41009852,-77.45821036
5.1179E+11,2024,38.33502336,-77.52145575
5.1179E+11,2024,38.44547302,-77.33777612
5.1179E+11,2024,38.46179809,-77.36369521
5.1179E+11,2024,38.48038435,-77.46421653
5.1179E+11,2024,38.46730565,-77.37051689
5.1179E+11,2024,38.49415883,-77.37335936
5.1179E+11,2024,38.46343409,-77.48310728
5.1179E+11,2024,38.36767396,-77.49393389
5.1179E+11,2024,38.46464057,-77.47328579
5.1179E+11,2024,38.48037686,-77.44553547
5.1179E+11,2024,38.47467384,-77.48882469
5.1179E+11,2024,38.45412641,-77.44673018
5.1179E+11,2024,38.48114125,-77.43378456
5.1179E+11,2024,38.44471477,-77.43864375
5.1179E+11,2024,38.44668642,-77.5683069
5.1179E+11,2024,38.4265182,-77.41773145
5.1179E+11,2024,38.43819157,-77.4085572
5.1179E+11,2024,38.47952339,-77.40591722
5.1179E+11,2024,38.46440392,-77.41567073
5.1179E+11,2024,38.45524813,-77.41858938
5.1179E+11,2024,38.45735471,-77.4092352
5.1179E+11,2024,38.47061956,-77.42585165
5.1179E+11,2024,38.46204047,-77.42964013
5.1179E+11,2024,38.4608633,-77.44217347
5.1179E+11,2024,38.35184194,-77.49703505
5.1179E+11,2024,38.40257768,-77.51259517
5.1179E+11,2024,38.46408266,-77.45500837
5.1179E+11,2024,38.4848904,-77.42014129
5.1179E+11,2024,38.45556509,-77.46549119
5.1179E+11,2024,38.47215292,-77.41064718
5.1179E+11,2024,38.45608803,-77.52445062
5.1179E+11,2024,38.49551736,-77.38194614
5.1179E+11,2024,38.39869262,-77.43085443
5.1179E+11,2024,38.36974485,-77.4768737
5.1179E+11,2024,38.35029721,-77.5550389
5.1179E+11,2024,38.38453885,-77.59301652
5.1179E+11,2024,38.43948919,-77.60433354
5.1179E+11,2024,38.3716943,-77.51994095
5.1179E+11,2024,38.32794281,-77.48614267
5.1179E+11,2024,38.34250467,-77.41789763
5.1179E+11,2024,38.33293176,-77.46085485
5.1179E+11,2024,38.33343021,-77.44358431
5.1179E+11,2024,38.32201293,-77.41775217
5.1179E+11,2024,38.30821264,-77.44997607
5.1179E+11,2024,38.28742125,-77.4386312
5.1179E+11,2024,38.28761543,-77.4122437
5.1179E+11,2024,38.32838901,-77.3659535
5.1179E+11,2024,38.27582075,-77.3746754
5.11819E+11,2024,37.08139801,-76.92235408
5.11839E+11,2024,36.96273014,-77.38211351
5.11839E+11,2024,36.89303346,-77.51061957
5.11839E+11,2024,37.0366172,-77.13057502
5.11839E+11,2024,36.99645293,-76.98920464
5.11839E+11,2024,36.96207533,-77.0118969
5.1185E+11,2024,37.25235402,-81.42415772
5.1185E+11,2024,37.2457238,-81.26573673
5.1179E+11,2024,38.32250243,-77.45511579
5.1179E+11,2024,38.31813227,-77.43787943
5.1179E+11,2024,38.31407577,-77.41762796
5.1179E+11,2024,38.29320255,-77.43762906
5.1179E+11,2024,38.32343002,-77.42970793
5.1179E+11,2024,38.3058045,-77.42641114
5.11819E+11,2024,37.14948532,-76.72542571
5.11819E+11,2024,37.18064851,-76.86887823
5.11819E+11,2024,37.07295933,-76.78991309
5.11819E+11,2024,37.01712066,-76.90147425
5.11819E+11,2024,37.12418132,-77.02375403
5.11819E+11,2024,37.20568325,-76.97679642
5.11839E+11,2024,36.78927533,-77.39418145
5.11839E+11,2024,36.96771707,-77.15787247
5.11839E+11,2024,36.8954655,-77.29087702
5.11839E+11,2024,37.04589066,-77.2024822
5.11839E+11,2024,37.01542814,-77.09219079
5.11839E+11,2024,37.057844,-77.07087714
5.1185E+11,2024,37.29229423,-81.35805325
5.1185E+11,2024,37.24920351,-81.33997398
5.1185E+11,2024,37.2403728,-81.29946163
5.1185E+11,2024,37.26710781,-81.29888892
5.1185E+11,2024,37.14229867,-81.53348068
5.1185E+11,2024,37.1488864,-81.57724906
5.1185E+11,2024,37.07236964,-81.74196691
5.1185E+11,2024,37.1702791,-81.72888975
5.1185E+11,2024,37.12126876,-81.87696607
5.1185E+11,2024,37.05447058,-81.60682412
5.1185E+11,2024,37.02111566,-81.75397242
5.1185E+11,2024,37.1087598,-81.50338586
5.1185E+11,2024,37.21973334,-81.39058517
5.1185E+11,2024,37.18440623,-81.4469549
5.1185E+11,2024,37.20137463,-81.4957069
5.1185E+11,2024,37.1765595,-81.58828178
5.1185E+11,2024,37.11779903,-81.63914842
5.1185E+11,2024,37.13401112,-81.67371766
5.1185E+11,2024,37.07923173,-81.84335157
5.1185E+11,2024,36.99619984,-81.6525482
5.1185E+11,2024,37.1291691,-81.58277569
5.1185E+11,2024,37.0693816,-81.67936653
5.1185E+11,2024,37.09234117,-81.72190502
5.1185E+11,2024,37.091444,-81.40271093
5.1185E+11,2024,37.10606819,-81.77831875
5.1185E+11,2024,37.08268954,-81.82457599
5.1185E+11,2024,37.14038191,-81.80837773
5.1185E+11,2024,37.13462436,-81.84807632
5.1185E+11,2024,37.05733919,-81.79480505
5.1185E+11,2024,37.09116116,-81.8161059
5.1185E+11,2024,37.11828635,-81.53581201
5.1185E+11,2024,37.14072251,-81.45931655
5.1185E+11,2024,37.17090732,-81.38355152
5.1185E+11,2024,37.21469663,-81.30798424
5.1187E+11,2024,38.93247047,-78.20136367
5.1187E+11,2024,38.9229433,-78.15203431
5.1185E+11,2024,37.08349108,-81.80125914
5.1185E+11,2024,37.08804746,-81.78107074
5.1187E+11,2024,38.89854229,-78.10432081
5.1187E+11,2024,38.93316689,-78.11535745
5.1187E+11,2024,38.94298033,-78.08053776
5.1187E+11,2024,38.96963318,-78.03718565
5.1187E+11,2024,38.98953961,-78.06231339
5.1187E+11,2024,38.99105412,-78.12949224
5.1187E+11,2024,38.99106082,-78.23852017
5.1187E+11,2024,38.96119028,-78.2379301
5.1187E+11,2024,38.94203982,-78.23503323
5.1187E+11,2024,38.87454282,-78.32202585
5.1187E+11,2024,38.91209924,-78.25496418
5.1187E+11,2024,38.92262501,-78.20661757
5.1187E+11,2024,38.93662175,-78.19225431
5.1187E+11,2024,38.94775779,-78.15838501
5.1187E+11,2024,38.95991633,-78.29218773
5.1187E+11,2024,38.92957345,-78.19624828
5.1187E+11,2024,38.93524481,-78.20985702
5.1187E+11,2024,38.91028993,-78.20317462
5.1187E+11,2024,38.92310068,-78.18562735
5.1187E+11,2024,38.92116359,-78.19076622
5.1187E+11,2024,38.91032215,-78.18971801
5.1187E+11,2024,38.91648951,-78.18035882
5.1187E+11,2024,38.890583,-78.15002222
5.1187E+11,2024,38.86411188,-78.17801306
5.1187E+11,2024,38.82328202,-78.22852929
5.1187E+11,2024,38.82948091,-78.2945316
5.1191E+11,2024,36.61863544,-82.07151078
5.1191E+11,2024,36.69153708,-82.08452375
5.1191E+11,2024,36.65517941,-82.09509635
5.1191E+11,2024,36.67731538,-82.06386494
5.1191E+11,2024,36.62165649,-82.26775729
5.1191E+11,2024,36.65683608,-82.17319773
5.1191E+11,2024,36.72286472,-82.14312767
5.1191E+11,2024,36.7112368,-82.24301884
5.1191E+11,2024,36.84113832,-81.91940194
5.1191E+11,2024,36.79508899,-82.01684123
5.1191E+11,2024,36.73424658,-81.87114374
5.1191E+11,2024,36.63366311,-82.0890141
5.1191E+11,2024,36.63010683,-82.22692597
5.1191E+11,2024,36.68765283,-82.00471716
5.1191E+11,2024,36.63977849,-82.14572767
5.1191E+11,2024,36.72788925,-81.96650436
5.1191E+11,2024,36.7094261,-81.95796974
5.1191E+11,2024,36.70194323,-81.98949963
5.1191E+11,2024,36.66033251,-82.01108721
5.1191E+11,2024,36.72208855,-81.9871562
5.1191E+11,2024,36.72450532,-82.0178755
5.1191E+11,2024,36.73336525,-81.94193689
5.1191E+11,2024,36.72591257,-81.92187848
5.1191E+11,2024,36.74830937,-81.82589315
5.1191E+11,2024,36.69868359,-81.93725301
5.1191E+11,2024,36.78241088,-81.8193496
5.1191E+11,2024,36.76672937,-81.87933429
5.1191E+11,2024,36.82314957,-81.76262398
5.1191E+11,2024,36.65816443,-81.68355773
5.1191E+11,2024,36.70010111,-81.81043528
5.1191E+11,2024,36.68034432,-81.8846967
5.1191E+11,2024,36.65554615,-81.77721379
5.1191E+11,2024,36.85054939,-81.82140172
5.1191E+11,2024,36.77048781,-81.75998751
5.1191E+11,2024,36.73536869,-81.72584942
5.1191E+11,2024,36.63123413,-82.00147968
5.1191E+11,2024,36.65812637,-81.93832183
5.1191E+11,2024,36.62070119,-81.93923979
5.1193E+11,2024,38.12980537,-76.69127183
5.1193E+11,2024,38.10918104,-76.64342533
5.1193E+11,2024,38.03202233,-76.65055309
5.1193E+11,2024,38.14792373,-76.84650523
5.1193E+11,2024,38.0969097,-76.76174364
5.1193E+11,2024,38.19154359,-77.00934848
5.1193E+11,2024,38.18577369,-76.94032387
5.1193E+11,2024,38.2481908,-77.00268679
5.1191E+11,2024,36.62847662,-81.82078294
5.1193E+11,2024,38.05825359,-76.60473943
5.1193E+11,2024,38.05731783,-76.55918516
5.1193E+11,2024,38.02312989,-76.7053237
5.1193E+11,2024,38.21939541,-77.01012524
5.1193E+11,2024,38.10110738,-76.82271909
5.1193E+11,2024,38.13348588,-76.97810647
5.1193E+11,2024,38.25893795,-76.97065171
5.1193E+11,2024,38.24330994,-76.96368317
5.11959E+11,2024,37.13643656,-82.57016459
5.11959E+11,2024,37.07604262,-82.57166092
5.11959E+11,2024,37.06494204,-82.643848
5.11959E+11,2024,37.00098133,-82.63848949
5.11959E+11,2024,36.98279518,-82.70094533
5.11959E+11,2024,36.84376898,-82.77835548
5.11959E+11,2024,36.84208611,-82.78668858
5.11959E+11,2024,36.86405436,-82.78102413
5.11959E+11,2024,36.89253908,-82.7292162
5.11959E+11,2024,36.99369756,-82.49414596
5.11959E+11,2024,36.90536621,-82.50090988
5.11959E+11,2024,36.91408648,-82.41957798
5.11971E+11,2024,36.97248179,-80.89619155
5.11971E+11,2024,36.95436762,-81.08720338
5.1193E+11,2024,38.26939035,-76.98355095
5.11959E+11,2024,37.1117001,-82.54991612
5.11959E+11,2024,37.11161202,-82.66974319
5.11959E+11,2024,36.94545794,-82.51596625
5.11959E+11,2024,37.00829675,-82.58410251
5.11959E+11,2024,36.86180931,-82.69465365
5.11959E+11,2024,36.92178423,-82.57733116
5.11959E+11,2024,36.99682656,-82.55732867
5.11959E+11,2024,36.9304309,-82.82604381
5.11959E+11,2024,36.94328769,-82.76001369
5.11959E+11,2024,36.8602002,-82.80651266
5.11959E+11,2024,36.9370027,-82.34012
5.11959E+11,2024,36.87155125,-82.76402553
5.11959E+11,2024,36.97711425,-82.44096484
5.11959E+11,2024,36.92967929,-82.37145441
5.11959E+11,2024,36.97547409,-82.55747767
5.11959E+11,2024,37.01703765,-82.52791578
5.11959E+11,2024,36.93301917,-82.47468127
5.11971E+11,2024,36.93839115,-81.0815593
5.11971E+11,2024,36.95606043,-81.00901671
5.11971E+11,2024,37.01657094,-80.98602883
5.11971E+11,2024,36.94050775,-81.06643689
5.11971E+11,2024,36.95055295,-81.10821434
5.11971E+11,2024,36.95738695,-81.07266136
5.11971E+11,2024,36.9653575,-81.2586001
5.11971E+11,2024,36.9945355,-81.13760477
5.11971E+11,2024,36.91925669,-81.16759641
5.11971E+11,2024,36.82942688,-81.14196283
5.11971E+11,2024,36.8388619,-81.04390837
5.11971E+11,2024,36.85112733,-80.91707214
5.11971E+11,2024,36.92542213,-80.86891849
5.11991E+11,2024,37.13748483,-76.41894441
5.15102E+11,2024,38.83220231,-77.11284925
5.11971E+11,2024,36.89333608,-81.2981707
5.11971E+11,2024,36.8988831,-81.23328151
5.11971E+11,2024,36.93016899,-81.1125995
5.11971E+11,2024,36.91683257,-80.99423809
5.11971E+11,2024,36.88485994,-80.93998189
5.11971E+11,2024,36.94197428,-81.09918802
5.11971E+11,2024,36.82753348,-81.2340815
5.11971E+11,2024,36.88769109,-81.0801619
5.11971E+11,2024,36.88613372,-80.80915389
5.11991E+11,2024,37.09990887,-76.44478226
5.11991E+11,2024,37.1140083,-76.45253414
5.11991E+11,2024,37.10400536,-76.41414887
5.11991E+11,2024,37.10580686,-76.43966133
5.11991E+11,2024,37.17436815,-76.49656231
5.11991E+11,2024,37.12892199,-76.44304584
5.11991E+11,2024,37.11508792,-76.43782078
5.11991E+11,2024,37.11839572,-76.42107672
5.11991E+11,2024,37.21706035,-76.4356651
5.11991E+11,2024,37.19447314,-76.41975669
5.11991E+11,2024,37.26114081,-76.59092806
5.11991E+11,2024,37.33573967,-76.66470737
5.11991E+11,2024,37.28962178,-76.65851108
5.11991E+11,2024,37.26755823,-76.65441372
5.11991E+11,2024,37.11770835,-76.40467054
5.11991E+11,2024,37.09714332,-76.41128906
5.11991E+11,2024,37.325678,-76.72350459
5.11991E+11,2024,37.10943927,-76.40865923
5.11991E+11,2024,37.0973078,-76.4258605
5.11991E+11,2024,37.09490322,-76.41859271
5.11991E+11,2024,37.09770678,-76.43148891
5.11991E+11,2024,37.10030403,-76.4231605
5.11991E+11,2024,37.15709255,-76.45351497
5.11991E+11,2024,37.21168799,-76.53443983
5.11991E+11,2024,37.17308284,-76.45956402
5.11991E+11,2024,37.16921067,-76.42084503
5.11991E+11,2024,37.16526105,-76.44354891
5.11991E+11,2024,37.15193358,-76.43518529
5.11991E+11,2024,37.18894966,-76.51011716
5.11991E+11,2024,37.14222827,-76.4453261
5.11991E+11,2024,37.12919517,-76.47183464
5.12E+11,2024,37.23208085,-76.25690182
5.11991E+11,2024,37.15505053,-76.47984202
5.11991E+11,2024,37.20553127,-76.47938768
5.11991E+11,2024,37.18659773,-76.4177476
5.11991E+11,2024,37.23375655,-76.52760364
5.11991E+11,2024,37.18188127,-76.44420316
5.11991E+11,2024,37.22591666,-76.4969089
5.11991E+11,2024,37.34588644,-76.71407467
5.11991E+11,2024,37.29508598,-76.6976518
5.11991E+11,2024,37.27151546,-76.67357354
5.15102E+11,2024,38.83113612,-77.12645718
5.15102E+11,2024,38.83113955,-77.12915461
5.15102E+11,2024,38.83703963,-77.12274538
5.15102E+11,2024,38.82399044,-77.12816554
5.15102E+11,2024,38.82642912,-77.12750898
5.15102E+11,2024,38.82963335,-77.12084234
5.15102E+11,2024,38.83404624,-77.11489895
5.15102E+11,2024,38.83361819,-77.10998167
5.15102E+11,2024,38.82193894,-77.13150279
5.15102E+11,2024,38.83141698,-77.10058814
5.15102E+11,2024,38.82523319,-77.09511753
5.15102E+11,2024,38.81864335,-77.10094317
5.15102E+11,2024,38.82586891,-77.11679309
5.15102E+11,2024,38.80601612,-77.12338753
5.15102E+11,2024,38.81139174,-77.13825123
5.15102E+11,2024,38.80870871,-77.13718489
5.15102E+11,2024,38.80993206,-77.14163866
5.15102E+11,2024,38.80760934,-77.14153225
5.15102E+11,2024,38.80616157,-77.13180424
5.15102E+11,2024,38.812648,-77.12854434
5.15102E+11,2024,38.81464693,-77.11104752
5.15102E+11,2024,38.8104978,-77.10767494
5.15102E+11,2024,38.79856479,-77.05587169
5.15102E+11,2024,38.8256381,-77.06929773
5.15102E+11,2024,38.83987739,-77.07632615
5.15102E+11,2024,38.83602215,-77.0734067
5.15102E+11,2024,38.84260538,-77.07073922
5.15102E+11,2024,38.82095512,-77.05440554
5.15102E+11,2024,38.81493175,-77.04992164
5.15102E+11,2024,38.83651978,-77.11231974
5.15102E+11,2024,38.83195398,-77.06160831
5.15102E+11,2024,38.8384847,-77.05438899
5.15102E+11,2024,38.84053405,-77.05993973
5.15102E+11,2024,38.8389538,-77.06369824
5.15102E+11,2024,38.83854969,-77.1173551
5.15102E+11,2024,38.8405171,-77.11242145
5.15102E+11,2024,38.81731443,-77.13856256
5.15102E+11,2024,38.81627969,-77.12760501
5.15102E+11,2024,38.80469291,-77.13080863
5.15102E+11,2024,38.82612029,-77.13653656
5.15102E+11,2024,38.8141595,-77.12469449
5.15102E+11,2024,38.80993119,-77.12716468
5.15102E+11,2024,38.80933435,-77.12415629
5.15102E+11,2024,38.82041116,-77.13420811
5.15102E+11,2024,38.80027378,-77.07129236
5.15102E+11,2024,38.83724207,-77.10485003
5.15102E+11,2024,38.83621017,-77.10791581
