GeoIDTxt,Urban,Town,Rural
510411008222,0.00,1394.23,1394.23
510411008223,3200.75,0.00,0.00
510411008231,1116.44,0.00,0.00
510411008232,415.50,0.00,0.00
510411008233,1015.50,0.00,0.00
510411009021,292.45,0.00,0.00
510411009022,728.24,0.00,0.00
510411009023,243.43,0.00,0.00
510411009071,811.32,0.00,0.00
510411009072,407.25,0.00,0.00
510411009101,201.99,0.00,0.00
510411009102,462.54,0.00,0.00
510411009103,630.49,0.00,0.00
510411009104,323.64,0.00,0.00
510411009121,602.46,0.00,0.00
510411009122,272.76,0.00,0.00
510411009123,664.98,0.00,0.00
510411009124,410.24,0.00,0.00
510411009151,497.17,0.00,0.00
510411009152,740.14,0.00,0.00
510411009191,2041.36,0.00,0.00
510411009192,548.19,0.00,0.00
510411009193,831.74,0.00,0.00
510411009201,764.84,0.00,0.00
510411009211,189.99,0.00,0.00
510411009212,322.75,0.00,0.00
510411009213,143.84,0.00,0.00
510411009214,267.14,0.00,0.00
510411009221,510.28,0.00,0.00
510411009222,849.45,0.00,0.00
510411009223,260.59,0.00,0.00
510411009231,569.15,0.00,0.00
510411009232,226.39,0.00,0.00
510411009241,703.30,0.00,0.00
510411009242,2419.38,0.00,0.00
510411009261,703.02,0.00,0.00
510411009262,1158.14,0.00,0.00
510411009263,838.50,0.00,0.00
510411009264,989.08,0.00,0.00
510411009281,3382.49,0.00,0.00
510411009282,427.41,0.00,0.00
510411009283,1114.34,0.00,0.00
510411009291,656.94,0.00,0.00
510411009292,580.37,0.00,0.00
510411009293,350.80,0.00,0.00
510411009294,245.48,0.00,0.00
510411009301,245.43,0.00,0.00
510411009302,596.71,0.00,0.00
510411009311,440.12,0.00,0.00
510411009312,950.06,0.00,0.00
510411009313,737.56,0.00,0.00
510411009321,251.54,0.00,0.00
510411009322,447.28,0.00,0.00
510411009331,286.74,0.00,0.00
510411009332,430.77,0.00,0.00
510411009341,510.54,0.00,0.00
510411009342,385.21,0.00,0.00
510411009343,341.40,0.00,0.00
510411009344,473.88,0.00,0.00
510411009351,838.49,0.00,0.00
510411009352,1008.41,0.00,0.00
510411009361,663.55,0.00,0.00
510411009362,963.88,0.00,0.00
510411009371,741.14,0.00,0.00
510411009372,309.89,0.00,0.00
510411009381,525.95,0.00,0.00
510411009382,4920.50,0.00,0.00
510411010031,1728.18,0.00,0.00
510411010032,3990.85,0.00,0.00
510411010033,5945.76,0.00,0.00
510411010034,16919.75,0.00,0.00
510411010041,17824.39,0.00,0.00
510411010042,0.00,985.67,985.67
510411010043,0.00,8245.13,8245.13
510411010071,386.69,0.00,0.00
510411010072,389.97,0.00,0.00
510411010073,903.38,0.00,0.00
510411010081,1003.03,0.00,0.00
510411010082,635.98,0.00,0.00
510411010091,588.65,0.00,0.00
510411010092,1264.03,0.00,0.00
510411010093,0.00,1014.73,1014.73
510411010111,305.18,0.00,0.00
510411010112,332.78,0.00,0.00
510411010121,806.48,0.00,0.00
510411010122,284.71,0.00,0.00
510411010123,433.27,0.00,0.00
510411010131,0.00,1422.64,0.00
510411010132,1380.01,0.00,0.00
510411010141,0.00,2994.63,0.00
510411010151,0.00,536.98,536.98
510411010152,388.51,0.00,0.00
510411010153,485.36,0.00,0.00
510430101011,0.00,679.65,679.65
510430101012,0.00,355.38,355.38
510430101013,0.00,263.66,263.66
510430101021,0.00,6665.83,6665.83
510430101022,0.00,5457.22,5457.22
510430101023,0.00,9041.65,9041.65
510430102001,0.00,7268.91,7268.91
510430102002,0.00,5927.58,5927.58
510430102003,0.00,6375.86,6375.86
510430103001,0.00,4576.81,4576.81
510430103002,0.00,7896.17,7896.17
510450501001,0.00,17820.29,17820.29
510450501002,0.00,13274.59,13274.59
510450501003,0.00,6050.55,6050.55
510450501004,0.00,9918.43,9918.43
510479301011,0.00,5815.03,5815.03
510479301012,0.00,1619.10,1619.10
510479301031,0.00,2118.20,2118.20
510479301032,0.00,7062.71,7062.71
510479301033,0.00,1215.47,1215.47
510479301041,0.00,4344.74,4344.74
510479301042,0.00,8725.75,8725.75
510479302021,0.00,7304.39,7304.39
510479302022,0.00,8059.25,0.00
510479302023,0.00,13240.08,0.00
510479302031,0.00,138.61,0.00
510479302032,0.00,339.11,0.00
510479302033,0.00,4845.81,0.00
510479302041,693.21,0.00,0.00
510479303001,0.00,116.22,0.00
510479303002,0.00,361.54,0.00
510479303003,213.92,0.00,0.00
510479303004,0.00,1946.48,1946.48
510479304001,0.00,9295.65,9295.65
510479304002,17456.95,0.00,0.00
510479304003,0.00,41528.63,0.00
510479305011,0.00,10959.31,10959.31
510479305012,0.00,1490.43,1490.43
510479305013,0.00,4221.50,4221.50
510479305021,0.00,20648.83,0.00
510479305022,176.45,0.00,0.00
510479305023,922.06,0.00,0.00
510499301011,0.00,13488.61,13488.61
510499301012,0.00,14983.13,14983.13
510499301013,0.00,12033.86,12033.86
510499301021,0.00,11077.42,11077.42
510499301022,0.00,18090.58,18090.58
510499302001,0.00,12150.60,12150.60
510499302002,0.00,11046.88,11046.88
510499302003,0.00,2118.04,2118.04
510510401001,0.00,1944.24,1944.24
510510401002,0.00,7452.54,7452.54
510510401003,0.00,3934.58,3934.58
510510401004,0.00,6514.03,6514.03
510510402001,0.00,5097.83,5097.83
510510402002,0.00,675.31,675.31
510510402003,0.00,5254.73,5254.73
510510403001,0.00,7632.91,7632.91
510510403002,0.00,1562.86,1562.86
510510403003,0.00,3362.53,3362.53
510510403004,0.00,3121.75,3121.75
510510403005,0.00,6692.05,6692.05
510510404001,0.00,12587.81,12587.81
510510404002,0.00,9594.80,9594.80
510510404003,0.00,14159.39,14159.39
510510404004,0.00,6716.62,6716.62
510538401011,0.00,13855.89,13855.89
510538401012,0.00,21651.64,21651.64
510538401021,0.00,24939.40,24939.40
510538401022,0.00,7951.61,7951.61
510538401023,0.00,6776.08,6776.08
510538402001,0.00,10070.25,10070.25
510538402002,0.00,8292.07,8292.07
510538402003,0.00,3695.41,3695.41
510538403001,0.00,362.73,362.73
510538403002,707.87,0.00,0.00
510538403003,888.19,0.00,0.00
510538403004,0.00,911.63,911.63
510538404001,1276.03,0.00,0.00
510538405001,9851.74,0.00,0.00
510538405002,0.00,2914.84,2914.84
510538406011,0.00,9273.08,9273.08
510538406012,0.00,10983.50,10983.50
510538406021,0.00,29690.16,0.00
510538406022,0.00,10163.78,10163.78
510539801001,0.00,7.97,7.97
510579506001,0.00,26900.71,26900.71
510579506002,0.00,10103.40,10103.40
510579506003,0.00,13815.14,13815.14
510579507001,0.00,5635.52,5635.52
510579507002,0.00,1510.07,1510.07
510579507003,0.00,319.66,319.66
510579508001,0.00,5864.44,5864.44
510579508002,0.00,9088.64,9088.64
510579508003,0.00,8091.83,8091.83
510594151001,185.74,0.00,0.00
510594151002,267.54,0.00,0.00
510594151003,112.53,0.00,0.00
510594152001,102.62,0.00,0.00
510594152002,17.02,0.00,0.00
510594152003,74.12,0.00,0.00
510594152004,279.42,0.00,0.00
510594153001,111.82,0.00,0.00
510594153002,203.38,0.00,0.00
510594153003,108.47,0.00,0.00
510594154011,201.03,0.00,0.00
510594154012,68.11,0.00,0.00
510594154013,96.16,0.00,0.00
510594154021,270.15,0.00,0.00
510594154022,189.28,0.00,0.00
510594154023,116.44,0.00,0.00
510594155001,315.02,0.00,0.00
510594155002,162.18,0.00,0.00
510594155003,218.84,0.00,0.00
510594155004,129.34,0.00,0.00
510594156001,316.74,0.00,0.00
510594156002,419.80,0.00,0.00
510594157001,165.82,0.00,0.00
510594157002,427.99,0.00,0.00
510594158001,249.53,0.00,0.00
510594158002,258.36,0.00,0.00
510594158003,279.87,0.00,0.00
510594159001,623.34,0.00,0.00
510594159002,419.00,0.00,0.00
510594160001,0.00,203.40,0.00
510594160002,353.22,0.00,0.00
510594160003,0.00,214.22,0.00
510594161001,0.00,872.54,0.00
510594161002,0.00,365.68,0.00
510594162001,3602.18,0.00,0.00
510594162002,863.67,0.00,0.00
510594163001,1108.52,0.00,0.00
510594163002,0.00,836.62,836.62
510594201001,210.53,0.00,0.00
510594201002,547.20,0.00,0.00
510594202011,197.35,0.00,0.00
510594202012,200.26,0.00,0.00
510594202013,64.83,0.00,0.00
510594202021,124.49,0.00,0.00
510594202022,28.31,0.00,0.00
510594202031,491.57,0.00,0.00
510594203001,373.84,0.00,0.00
510594203002,306.41,0.00,0.00
510594203003,143.72,0.00,0.00
510594203004,201.49,0.00,0.00
510594204001,128.78,0.00,0.00
510594204002,52.86,0.00,0.00
510594205011,19.20,0.00,0.00
510594205021,63.19,0.00,0.00
510594205022,15.29,0.00,0.00
510594205031,46.90,0.00,0.00
510594205032,111.75,0.00,0.00
510594205033,15.92,0.00,0.00
510594206001,97.23,0.00,0.00
510594206002,38.70,0.00,0.00
510594206003,191.76,0.00,0.00
510594207001,281.04,0.00,0.00
510594207002,398.38,0.00,0.00
510594208001,98.52,0.00,0.00
510594208002,171.86,0.00,0.00
510594208003,263.24,0.00,0.00
510594210011,434.18,0.00,0.00
510594210021,209.68,0.00,0.00
510594210022,309.58,0.00,0.00
510594210023,562.44,0.00,0.00
510594211011,138.66,0.00,0.00
510594211012,204.84,0.00,0.00
510594211013,254.67,0.00,0.00
510594211021,196.71,0.00,0.00
510594211022,179.18,0.00,0.00
510594211031,122.74,0.00,0.00
510594211032,412.87,0.00,0.00
510594211033,98.86,0.00,0.00
510594211034,455.01,0.00,0.00
510594212001,245.69,0.00,0.00
510594213001,270.77,0.00,0.00
510594213002,356.77,0.00,0.00
510594214001,153.56,0.00,0.00
510594214002,40.47,0.00,0.00
510594214003,43.67,0.00,0.00
510594214004,69.96,0.00,0.00
510594214005,143.85,0.00,0.00
510594215001,238.46,0.00,0.00
510594215002,108.74,0.00,0.00
510594215003,62.44,0.00,0.00
510594215004,33.31,0.00,0.00
510594216001,115.68,0.00,0.00
510594216002,39.75,0.00,0.00
510594216003,118.25,0.00,0.00
510594217011,100.99,0.00,0.00
510594217012,102.72,0.00,0.00
510594217021,201.79,0.00,0.00
510594217022,204.13,0.00,0.00
510594218001,165.89,0.00,0.00
510594218002,94.48,0.00,0.00
510594218003,171.25,0.00,0.00
510594219001,398.51,0.00,0.00
510594219002,3218.42,0.00,0.00
510594219003,32.42,0.00,0.00
510594220001,27.64,0.00,0.00
510594220002,1003.30,0.00,0.00
510594221011,306.21,0.00,0.00
510594221012,73.52,0.00,0.00
510594221013,103.82,0.00,0.00
510594221014,118.88,0.00,0.00
510594221021,938.84,0.00,0.00
510594221022,508.33,0.00,0.00
510594221023,25.73,0.00,0.00
510594221024,101.38,0.00,0.00
510594222011,246.31,0.00,0.00
510594222012,191.89,0.00,0.00
510594222021,58.53,0.00,0.00
510594222022,1253.97,0.00,0.00
510594222023,130.85,0.00,0.00
510594223011,174.65,0.00,0.00
510594223012,143.11,0.00,0.00
510594223021,137.41,0.00,0.00
510594223022,271.56,0.00,0.00
510594223023,46.20,0.00,0.00
510594223024,110.03,0.00,0.00
510594224011,39.77,0.00,0.00
510594224012,96.28,0.00,0.00
510594224021,301.23,0.00,0.00
510594224022,70.37,0.00,0.00
510594224023,85.74,0.00,0.00
510594224031,157.51,0.00,0.00
510594224032,193.73,0.00,0.00
510594301011,297.15,0.00,0.00
510594301012,196.51,0.00,0.00
510594301013,225.73,0.00,0.00
510594301021,258.80,0.00,0.00
510594302011,259.04,0.00,0.00
510594302012,119.84,0.00,0.00
510594302021,257.69,0.00,0.00
510594302022,222.98,0.00,0.00
510594302023,150.80,0.00,0.00
510594302031,373.97,0.00,0.00
510594304001,306.23,0.00,0.00
510594304002,289.14,0.00,0.00
510594304003,463.57,0.00,0.00
510594305001,239.57,0.00,0.00
510594306001,124.90,0.00,0.00
510594306002,103.96,0.00,0.00
510594306003,159.34,0.00,0.00
510594306004,262.04,0.00,0.00
510594307001,304.99,0.00,0.00
510594307002,157.50,0.00,0.00
510594308011,200.21,0.00,0.00
510594308012,363.08,0.00,0.00
510594308021,160.71,0.00,0.00
510594308022,65.47,0.00,0.00
510594308023,116.89,0.00,0.00
510594309011,284.84,0.00,0.00
510594309012,149.47,0.00,0.00
510594309021,172.94,0.00,0.00
510594309022,251.28,0.00,0.00
510594310011,244.09,0.00,0.00
510594310012,82.30,0.00,0.00
510594310013,156.53,0.00,0.00
510594310021,160.89,0.00,0.00
510594313001,160.22,0.00,0.00
510594313002,240.97,0.00,0.00
510594313003,135.71,0.00,0.00
510594314001,110.58,0.00,0.00
510594314002,185.51,0.00,0.00
510594314003,111.30,0.00,0.00
510594315001,503.28,0.00,0.00
510594315002,131.73,0.00,0.00
510594315003,208.24,0.00,0.00
510594316011,77.80,0.00,0.00
510594316021,414.58,0.00,0.00
510594316022,185.04,0.00,0.00
510594316023,278.84,0.00,0.00
510594318011,187.41,0.00,0.00
510594318012,156.94,0.00,0.00
510594318021,335.62,0.00,0.00
510594318022,102.02,0.00,0.00
510594319001,196.71,0.00,0.00
510594319002,195.66,0.00,0.00
510594320001,290.81,0.00,0.00
510594320002,149.06,0.00,0.00
510594321001,135.79,0.00,0.00
510594321002,269.74,0.00,0.00
510594322011,144.44,0.00,0.00
510594322021,236.94,0.00,0.00
510594322022,287.99,0.00,0.00
510594323001,277.22,0.00,0.00
510594323002,121.19,0.00,0.00
510594323003,323.34,0.00,0.00
510594324011,297.26,0.00,0.00
510594324012,190.29,0.00,0.00
510594324021,214.66,0.00,0.00
510594324022,213.28,0.00,0.00
510594324023,161.85,0.00,0.00
510594325001,204.22,0.00,0.00
510594325002,226.76,0.00,0.00
510594325003,275.20,0.00,0.00
510594326001,297.43,0.00,0.00
510594326002,291.61,0.00,0.00
510594327011,397.24,0.00,0.00
510594327021,205.18,0.00,0.00
510594327022,156.78,0.00,0.00
510594328001,792.93,0.00,0.00
510594401001,338.17,0.00,0.00
510594401002,479.70,0.00,0.00
510594401003,275.82,0.00,0.00
510594401004,256.03,0.00,0.00
510594402011,88.06,0.00,0.00
510594402012,335.65,0.00,0.00
510594402013,124.50,0.00,0.00
510594402021,302.31,0.00,0.00
510594402022,27.53,0.00,0.00
510594402023,370.53,0.00,0.00
510594403001,299.42,0.00,0.00
510594403002,343.90,0.00,0.00
510594405011,364.40,0.00,0.00
510594405012,290.06,0.00,0.00
510594405013,349.56,0.00,0.00
510594405031,518.07,0.00,0.00
510594405041,0.40,0.00,0.00
510594405051,247.39,0.00,0.00
510594406001,809.15,0.00,0.00
510594407011,405.54,0.00,0.00
510594407021,389.05,0.00,0.00
510594407022,137.39,0.00,0.00
510594407023,243.63,0.00,0.00
510594408001,451.03,0.00,0.00
510594408002,269.28,0.00,0.00
510594408003,541.53,0.00,0.00
510594501001,143.12,0.00,0.00
510594501002,153.65,0.00,0.00
510594501003,79.15,0.00,0.00
510594501004,122.37,0.00,0.00
510594502001,115.98,0.00,0.00
510594502002,200.53,0.00,0.00
510594503001,88.17,0.00,0.00
510594503002,63.47,0.00,0.00
510594503003,165.80,0.00,0.00
510594503004,87.70,0.00,0.00
510594504001,252.57,0.00,0.00
510594504002,333.32,0.00,0.00
510594505001,106.24,0.00,0.00
510594505002,147.81,0.00,0.00
510594506011,282.05,0.00,0.00
510594506012,179.07,0.00,0.00
510594506013,130.51,0.00,0.00
510594506014,121.79,0.00,0.00
510594506021,68.97,0.00,0.00
510594506022,81.24,0.00,0.00
510594506023,179.47,0.00,0.00
510594507011,454.22,0.00,0.00
510594507021,232.28,0.00,0.00
510594507022,32.29,0.00,0.00
510594508001,127.19,0.00,0.00
510594508002,204.85,0.00,0.00
510594508003,149.22,0.00,0.00
510594509001,105.00,0.00,0.00
510594509002,189.10,0.00,0.00
510594510001,146.74,0.00,0.00
510594510002,233.33,0.00,0.00
510594511001,192.56,0.00,0.00
510594511002,211.85,0.00,0.00
510594512001,296.34,0.00,0.00
510594512002,178.46,0.00,0.00
510594513001,246.95,0.00,0.00
510594513002,176.89,0.00,0.00
510594514001,69.79,0.00,0.00
510594514002,48.63,0.00,0.00
510594515011,33.03,0.00,0.00
510594515012,85.28,0.00,0.00
510594515013,68.01,0.00,0.00
510594515014,127.78,0.00,0.00
510594515021,261.79,0.00,0.00
510594515022,63.16,0.00,0.00
510594515023,109.66,0.00,0.00
510594516011,54.57,0.00,0.00
510594516012,153.24,0.00,0.00
510594516013,26.83,0.00,0.00
510594516021,147.37,0.00,0.00
510594516022,86.51,0.00,0.00
510594518001,189.75,0.00,0.00
510594518002,329.25,0.00,0.00
510594519001,287.08,0.00,0.00
510594519002,272.14,0.00,0.00
510594519003,29.11,0.00,0.00
510594520001,461.52,0.00,0.00
510594521011,274.32,0.00,0.00
510594521012,195.31,0.00,0.00
510594521013,330.08,0.00,0.00
510594521021,87.95,0.00,0.00
510594521022,466.51,0.00,0.00
510594522001,113.34,0.00,0.00
510594522002,103.94,0.00,0.00
510594522003,172.15,0.00,0.00
510594522004,150.51,0.00,0.00
510594523011,91.17,0.00,0.00
510594523012,44.65,0.00,0.00
510594523021,87.02,0.00,0.00
510594523022,62.35,0.00,0.00
510594524001,225.54,0.00,0.00
510594524002,120.16,0.00,0.00
510594524003,102.73,0.00,0.00
510594524004,233.70,0.00,0.00
510594524005,184.15,0.00,0.00
510594525011,513.86,0.00,0.00
510594525012,328.22,0.00,0.00
510594525013,292.36,0.00,0.00
510594525021,142.65,0.00,0.00
510594525022,78.58,0.00,0.00
510594525023,60.27,0.00,0.00
510594526001,170.77,0.00,0.00
510594526002,103.27,0.00,0.00
510594526003,156.06,0.00,0.00
510594526004,207.89,0.00,0.00
510594527001,153.20,0.00,0.00
510594527002,123.92,0.00,0.00
510594527003,15.31,0.00,0.00
510594528011,186.13,0.00,0.00
510594528012,62.11,0.00,0.00
510594528013,13.34,0.00,0.00
510594528014,6.30,0.00,0.00
510594528021,15.46,0.00,0.00
510594528022,15.43,0.00,0.00
510594601001,411.32,0.00,0.00
510594601002,592.15,0.00,0.00
510594601003,366.16,0.00,0.00
510594602001,800.53,0.00,0.00
510594602002,800.36,0.00,0.00
510594603001,183.67,0.00,0.00
510594603002,320.64,0.00,0.00
510594604001,398.98,0.00,0.00
510594604002,226.81,0.00,0.00
510594604003,245.63,0.00,0.00
510594605011,545.47,0.00,0.00
510594605031,46.47,0.00,0.00
510594605032,310.96,0.00,0.00
510594605041,238.11,0.00,0.00
510594605042,241.05,0.00,0.00
510594606001,254.17,0.00,0.00
510594606002,422.74,0.00,0.00
510594607011,188.04,0.00,0.00
510594607012,199.68,0.00,0.00
510594607021,188.33,0.00,0.00
510594607022,235.60,0.00,0.00
510594607023,236.35,0.00,0.00
510594608001,280.29,0.00,0.00
510594608002,289.41,0.00,0.00
510594609001,618.73,0.00,0.00
510594610001,400.51,0.00,0.00
510594611001,584.47,0.00,0.00
510594611002,578.89,0.00,0.00
510594611003,376.04,0.00,0.00
510594612011,633.20,0.00,0.00
510594612012,733.22,0.00,0.00
510594612013,736.33,0.00,0.00
510594612021,542.74,0.00,0.00
510594612022,150.08,0.00,0.00
510594612023,71.98,0.00,0.00
510594615001,102.72,0.00,0.00
510594615002,133.73,0.00,0.00
510594615003,163.15,0.00,0.00
510594615004,115.66,0.00,0.00
510594615005,180.84,0.00,0.00
510594616031,132.08,0.00,0.00
510594616032,80.79,0.00,0.00
510594616033,76.05,0.00,0.00
510594616041,272.92,0.00,0.00
510594616042,101.82,0.00,0.00
510594616051,14.05,0.00,0.00
510594616052,27.41,0.00,0.00
510594616053,198.56,0.00,0.00
510594616061,71.53,0.00,0.00
510594616062,85.84,0.00,0.00
510594617001,153.69,0.00,0.00
510594617002,293.09,0.00,0.00
510594617003,29.84,0.00,0.00
510594617004,64.96,0.00,0.00
510594618011,66.45,0.00,0.00
510594618021,137.30,0.00,0.00
510594618022,90.73,0.00,0.00
510594618023,167.07,0.00,0.00
510594619011,44.88,0.00,0.00
510594619012,168.23,0.00,0.00
510594619021,116.41,0.00,0.00
510594701001,319.83,0.00,0.00
510594701002,947.75,0.00,0.00
510594703001,500.60,0.00,0.00
510594703002,233.56,0.00,0.00
510594704001,362.43,0.00,0.00
510594704002,479.28,0.00,0.00
510594704003,162.07,0.00,0.00
510594704004,269.93,0.00,0.00
510594705001,308.28,0.00,0.00
510594705002,363.79,0.00,0.00
510594705003,147.69,0.00,0.00
510594705004,163.58,0.00,0.00
510594706001,374.58,0.00,0.00
510594706002,221.99,0.00,0.00
510594707001,179.76,0.00,0.00
510594707002,194.23,0.00,0.00
510594707003,156.75,0.00,0.00
510594707004,149.15,0.00,0.00
510594707005,146.55,0.00,0.00
510594708001,117.30,0.00,0.00
510594708002,299.72,0.00,0.00
510594709001,359.13,0.00,0.00
510594709002,192.27,0.00,0.00
510594709003,143.47,0.00,0.00
510594709004,163.95,0.00,0.00
510594709005,181.82,0.00,0.00
510594710001,424.91,0.00,0.00
510594711001,167.63,0.00,0.00
510594711002,128.58,0.00,0.00
510594711003,81.33,0.00,0.00
510594711004,188.20,0.00,0.00
510594711005,319.73,0.00,0.00
510594712011,59.61,0.00,0.00
510594712012,85.91,0.00,0.00
510594712013,25.44,0.00,0.00
510594712031,128.47,0.00,0.00
510594712041,209.21,0.00,0.00
510594712042,106.14,0.00,0.00
510594712043,36.21,0.00,0.00
510594713011,105.26,0.00,0.00
510594713012,71.47,0.00,0.00
510594713031,146.54,0.00,0.00
510594713032,49.58,0.00,0.00
510594713033,119.93,0.00,0.00
510594713041,347.29,0.00,0.00
510594714011,206.32,0.00,0.00
510594714012,132.91,0.00,0.00
510594714021,279.91,0.00,0.00
510594714022,149.33,0.00,0.00
510594801001,0.00,2296.63,0.00
510594801002,0.00,2012.64,0.00
510594801003,0.00,941.31,0.00
510594801004,1050.33,0.00,0.00
510594802011,772.71,0.00,0.00
510594802012,335.24,0.00,0.00
510594802013,414.34,0.00,0.00
510594802031,50.41,0.00,0.00
510594802032,41.71,0.00,0.00
510594802041,33.84,0.00,0.00
510594802042,15.94,0.00,0.00
510594802043,319.75,0.00,0.00
510594802051,204.56,0.00,0.00
510594802052,285.38,0.00,0.00
510594803011,0.00,1559.87,0.00
510594803012,896.19,0.00,0.00
510594803021,0.00,252.57,252.57
510594803022,1049.47,0.00,0.00
510594803023,1051.99,0.00,0.00
510594804011,749.85,0.00,0.00
510594804012,0.00,1289.44,0.00
510594804021,0.00,1548.18,0.00
510594804022,0.00,2501.35,0.00
510594804023,0.00,1141.37,0.00
510594805011,284.73,0.00,0.00
510594805012,603.61,0.00,0.00
510594805013,183.71,0.00,0.00
510594805021,321.72,0.00,0.00
510594805022,127.27,0.00,0.00
510594805023,246.76,0.00,0.00
510594805031,195.37,0.00,0.00
510594805032,260.93,0.00,0.00
510594805041,360.52,0.00,0.00
510594805051,89.13,0.00,0.00
510594805052,101.38,0.00,0.00
510594805053,91.09,0.00,0.00
510594808011,132.53,0.00,0.00
510594808012,382.43,0.00,0.00
510594808013,41.80,0.00,0.00
510594808021,139.50,0.00,0.00
510594808022,297.84,0.00,0.00
510594808023,144.43,0.00,0.00
510594809011,199.10,0.00,0.00
